NPI,NPPES Provider Last/Org Name,NPPES Provider First Name,NPPES Provider Zip Code,NPPES Provider State,Specialty Description,Total Claim Count,Opioid Claim Count,Opioid Prescribing Rate
1053390500,GLASSER,MORTON,6226,CT,Family Practice,3728,180,4.83%
1477611101,GLASSER,STEVEN,6830,CT,Internal Medicine,4317,55,1.27%
1831127265,GLASSMAN,DAVID,6511,CT,Interventional Pain Management,28,,
1801056940,GLASSMAN,ROBERT,6525,CT,Specialist,23,0,0.00%
1700841368,GLASSMAN,STANLEY,6002,CT,Internal Medicine,12809,455,3.55%
1346212982,GLASZ,LAURA,6518,CT,Optometry,104,0,0.00%
1497736466,GLAUBIGER,LAWRENCE,6082,CT,Pulmonary Disease,3392,,
1114968237,GLAZER,CATHERINE,6030,CT,Emergency Medicine,61,27,44.26%
1033249826,GLAZER,DAVID,6492,CT,Dentist,40,,
1033253661,GLAZER,JASON,6422,CT,Dentist,13,,
1497774301,GLAZER,JEROME,6109,CT,Optometry,59,0,0.00%
1912011578,GLAZER,STEVEN,6851,CT,Internal Medicine,425,0,0.00%
1225219108,GLAZMAN,SHRAGIT,6475,CT,Psychiatry,138,0,0.00%
1407045727,GLEASON,PATRICIA,6102,CT,Nurse Practitioner,86,37,43.02%
1699952853,GLEESON,EVELYN,6105,CT,Neurology,629,0,0.00%
1740260348,GLEICH,EDWARD,6443,CT,Pediatric Medicine,11,0,0.00%
1013968668,GLENNEY,DANIEL,6254,CT,Orthopedic Surgery,561,241,42.96%
1669581369,GLETZAKOS,PETER,6480,CT,Dentist,137,42,30.66%
1588846323,GLICK,AMY,6519,CT,Nurse Practitioner,42,,
1306010723,GLICK,JONATHAN,6457,CT,Emergency Medicine,263,50,19.01%
1790899680,GLIDDEN,MICHELLE,6105,CT,Nurse Practitioner,60,0,0.00%
1497736060,GLINBERG,TSILIA,6510,CT,Psychiatry,296,0,0.00%
1619055688,GLINES,PAMELA,6475,CT,Nurse Practitioner,1009,20,1.98%
1366785149,GLINSKII,VLADIMIR,6510,CT,Student in an Organized Health Care Education/Training Program,125,,
1265785299,GLORIA,ABBY,6239,CT,Nurse Practitioner,1019,,
1497785166,GLOUZGAL,SERAFIMA,6877,CT,Internal Medicine,9434,334,3.54%
1487807715,GLUCK,JASON,6102,CT,Cardiology,57,0,0.00%
1669817615,GLUCKSMAN,AARON,6030,CT,Student in an Organized Health Care Education/Training Program,585,,
1215968482,GLUCKSMAN,MYRON,6896,CT,Psychiatry,133,0,0.00%
1720262736,GNANARAJ,JOSEPH,6418,CT,Internal Medicine,151,,
1760825103,GNANASEKARAN,JANSI,6902,CT,Student in an Organized Health Care Education/Training Program,131,0,0.00%
1972591931,GNIADEK,THOMAS,6708,CT,Internal Medicine,10169,206,2.03%
1790769107,GO,MARIA ANNA,6103,CT,Nurse Practitioner,661,336,50.83%
1467440420,GOBBEE,ROBERTO,6708,CT,Internal Medicine,8125,120,1.48%
1134321904,GOBIN,JAYA,6510,CT,Internal Medicine,464,16,3.45%
1124377536,GOCLOWSKI,MELISSA,6106,CT,Nurse Practitioner,333,167,50.15%
1194955914,GODARD,BRIAN,6117,CT,Optometry,25,0,0.00%
1316177983,GODARD,MEGAN,6010,CT,Optometry,82,0,0.00%
1083647549,GODFREY,LINDA,6457,CT,Family Practice,19,,
1417922980,GODWIN,EVELYN,6770,CT,Nurse Practitioner,262,117,44.66%
1952378127,GODWIN,LOYD,648,CT,Dermatology,634,,
1093894578,GOEBEL,THOMAS,6340,CT,Dentist,273,74,27.11%
1326049172,GOETZ,CYNTHIA,6108,CT,Certified Nurse Midwife,64,0,0.00%
1104893171,GOETZ,JORDAN,6492,CT,Internal Medicine,311,,
1710106554,GOETZ,SEAN,6385,CT,Dentist,25,,
1275546988,GOFF,CHRISTOPHER,6519,CT,Pediatric Medicine,13,0,0.00%
1720218886,GOGATE,HRISHIKESH,6831,CT,Dentist,24,,
1679523450,GOHARA,MONA,6811,CT,Dermatology,414,,
1518200955,GOHEL,TAJESH,6095,CT,Dentist,41,,
1376608364,GOLAR,KATHERINE,6040,CT,Internal Medicine,38,,
1902027063,GOLARA,ELIKA,6611,CT,Dentist,42,0,0.00%
1013956010,GOLD,JEFFREY,6518,CT,Ophthalmology,49,0,0.00%
1013965912,GOLD,ROBIN,6105,CT,Family Practice,746,68,9.12%
1134298748,GOLDBERG,ALAN,6614,CT,Dentist,82,,
1922059823,GOLDBERG,BARRY,6811,CT,Dermatology,1381,,
1629166152,GOLDBERG,BETH,6851,CT,Dentist,20,0,0.00%
1003914102,GOLDBERG,BRYAN,6010,CT,Emergency Medicine,190,55,28.95%
1760899660,GOLDBERG,DAVID,6030,CT,Student in an Organized Health Care Education/Training Program,18,,
1245226406,GOLDBERG,ERIC,6002,CT,Internal Medicine,672,49,7.29%
1316923857,GOLDBERG,FRANK,6042,CT,Internal Medicine,4105,135,3.29%
1093723983,GOLDBERG,JEFFREY,6010,CT,Family Practice,4259,283,6.64%
1386812238,GOLDBERG,JILL,6851,CT,Nurse Practitioner,61,,
1275687758,GOLDBERG,JONATHAN,6518,CT,Dentist,28,,
1194948323,GOLDBERG,JOSEPH,6840,CT,Psychiatry,739,,
1932410768,GOLDBERG,JUDITH,6517,CT,Behavioral Analyst,12,0,0.00%
1417077215,GOLDBERG,LLOYD,6851,CT,Dentist,13,0,0.00%
1528173911,GOLDBERG,NEAL,6250,CT,Radiation Oncology,42,11,26.19%
1619901329,GOLDBERG,PAUL,6902,CT,Ophthalmology,330,0,0.00%
1710971619,GOLDBERG,PAUL,6606,CT,Allergy/Immunology,210,,
1659417889,GOLDBERG,PHILIP,6511,CT,Endocrinology,5569,,
1154413920,GOLDBERG,RICHARD,6001,CT,Psychiatry & Neurology,679,0,0.00%
1003809096,GOLDBERG,ROBERT,6357,CT,Internal Medicine,12550,464,3.70%
1154408177,GOLDBERG,ROBERT,6880,CT,Obstetrics/Gynecology,64,0,0.00%
1043209091,GOLDBERG,ROBIN,6519,CT,Dentist,111,0,0.00%
1932236395,GOLDBERG,SARAH,6520,CT,Medical Oncology,189,27,14.29%
1912986571,GOLDBERG-BERMAN,JUDITH,6831,CT,Endocrinology,3143,0,0.00%
1366478158,GOLDBLATT,JEFFREY,6371,CT,General Surgery,53,0,0.00%
1457480774,GOLDBLATT,PHILLIP,6511,CT,Psychiatry,161,0,0.00%
1871530899,GOLDBLATT,STEVEN,6117,CT,Cardiology,1774,13,0.73%
1306954896,GOLDEN,DAVID,6385,CT,Family Practice,6062,248,4.09%
1164424859,GOLDEN,ELLEN,6831,CT,Podiatry,29,,
1144286261,GOLDEN,MARJORIE,6511,CT,Infectious Disease,481,,
1184629545,GOLDENBERG,DAVID,6810,CT,Plastic and Reconstructive Surgery,235,58,24.68%
1689619041,GOLDENBERG,GIDON,6473,CT,Internal Medicine,4513,61,1.35%
1104044940,GOLDENBERG,MATTHEW,6519,CT,Psychiatry & Neurology,68,,
1851495931,GOLDENBERG,STEVEN,6002,CT,Gastroenterology,1041,12,1.15%
1194750471,GOLDFARB,GEORGE,6824,CT,Internal Medicine,11147,245,2.20%
1841290269,GOLDFEDER,RICHARD,6475,CT,Dentist,51,,
1265656284,GOLDMAN,ANDREW,6335,CT,Dentist,19,,
1629114376,GOLDMAN,ANDREW,6069,CT,Osteopathic Manipulative Medicine,19,,
1104821560,GOLDMAN,BORIS,6470,CT,Plastic and Reconstructive Surgery,54,13,24.07%
1568499218,GOLDMAN,JONATHAN,6002,CT,Oral Surgery (dentists only),70,,
1386895803,GOLDMAN,JOSHUA,6095,CT,Dentist,25,,
1831101278,GOLDMAN,KATHRYN,6112,CT,Internal Medicine,277,,
1801880109,GOLDMAN,LESLIE,6790,CT,Gastroenterology,462,28,6.06%
1386901619,GOLDMAN,RICHARD,6824,CT,Dentist,23,0,0.00%
1023439338,GOLDMAN HUERTAS,LIZA,6513,CT,Family Practice,4494,223,4.96%
1093806531,GOLDMERSTEIN,VICTOR,6614,CT,Dentist,28,0,0.00%
1306815857,GOLDPIN,STEPHANIE,6905,CT,Obstetrics/Gynecology,44,0,0.00%
1356610638,GOLDSCHMIDT,JEFFREY,6052,CT,Dentist,237,16,6.75%
1205944048,GOLDSCHNEIDER,DAVID,6357,CT,Dentist,53,,
1083685382,GOLDSTEIN,ADAM,6051,CT,Neurology,1104,26,2.36%
1255566949,GOLDSTEIN,ALEX,6032,CT,Emergency Medicine,112,20,17.86%
1447350905,GOLDSTEIN,DANIEL,6810,CT,Obstetrics/Gynecology,58,,
1609998889,GOLDSTEIN,JAY,6111,CT,Dentist,68,,
1891896700,GOLDSTEIN,LAURENCE,6106,CT,Psychiatry,1773,0,0.00%
1164579181,GOLDSTEIN,LEE,6614,CT,Vascular Surgery,58,16,27.59%
1285642595,GOLDSTEIN,LEON,6443,CT,Plastic and Reconstructive Surgery,27,,
1952584088,GOLDSTEIN,LEONARD,6810,CT,Obstetrics/Gynecology,11,0,0.00%
1912903808,GOLDSTEIN,MARCY,6053,CT,Pulmonary Disease,156,,
1902947484,GOLDSTEIN,MARK,6511,CT,Dermatology,692,,
1952426041,GOLDSTEIN,MARTIN,6716,CT,Dentist,46,0,0.00%
1578754164,GOLDSTEIN,MAX,6226,CT,Emergency Medicine,256,80,31.25%
1689835878,GOLDSTEIN,MELISSA,6902,CT,Endocrinology,606,0,0.00%
1013003615,GOLDSTEIN,MICHAEL,6067,CT,Optometry,53,,
1245586981,GOLDSTEIN,SARAH,6905,CT,Dentist,13,0,0.00%
1568561355,GOLDSTONE-ORLY,LESLIE,6611,CT,Obstetrics/Gynecology,175,,
1457594681,GOLDSWEIG,ANDREW,6510,CT,Student in an Organized Health Care Education/Training Program,17,0,0.00%
1417170739,GOLIA,ROBERT,6518,CT,Dentist,28,0,0.00%
1811091432,GOLIOTO,MICHAEL,6106,CT,Gastroenterology,340,,
1124123559,GOLISANO,GARRETT,6470,CT,Dentist,58,,
1568495471,GOLLER,APRIL,6102,CT,Internal Medicine,374,28,7.49%
1851395651,GOLUB,ROBERT,6492,CT,Cardiology,1463,0,0.00%
1437295979,GOMES,ANA,6110,CT,Dentist,19,,
1225191174,GOMES,ANDREW,6514,CT,Dentist,20,,
1871939215,GOMEZ,CARRIE,6706,CT,Student in an Organized Health Care Education/Training Program,32,,
1679580997,GOMEZ,CHRISTINA,6790,CT,Hematology/Oncology,849,123,14.49%
1811131105,GOMEZ,IRAN,6606,CT,Family Practice,11551,271,2.35%
1376753913,GOMEZ,JOSE,6519,CT,Pulmonary Disease,94,0,0.00%
1740514421,GOMEZ,JOSEPH,6468,CT,Dentist,19,0,0.00%
1295749489,GOMEZ,NORMA,6473,CT,Dentist,63,,
1467613356,GOMEZ-TROCHEZ,MAXIMILIAN,6706,CT,Internal Medicine,972,32,3.29%
1740378736,GONCALVES,ISABEL,6606,CT,Obstetrics/Gynecology,66,,
1851446058,GONCHAROVA,OLGA,6906,CT,Dentist,50,,
1225357056,GONCIULEA,ANDA,6850,CT,Student in an Organized Health Care Education/Training Program,75,0,0.00%
1831428150,GONELL,CARISSA,6106,CT,Certified Nurse Midwife,17,0,0.00%
1043308760,GONSAI,KISHORCHANDRA,6516,CT,Neuropsychiatry,105,0,0.00%
1588959068,GONZALEZ,ALBERTO,6074,CT,Psychiatry,165,0,0.00%
1669513909,GONZALEZ,CARLOS,6042,CT,Neuropsychiatry,83,0,0.00%
1831219278,GONZALEZ,CHRISTINA,6088,CT,Optometry,24,0,0.00%
1801863220,GONZALEZ,LUIS,6112,CT,Psychiatry,1383,,
1992863435,GONZALEZ,OSCAR,6119,CT,Dentist,54,,
1851349997,GONZALEZ,RAFAEL,6002,CT,Podiatry,339,95,28.02%
1669586947,GONZALEZ,RITA,6320,CT,Internal Medicine,671,,
1558611772,GONZALEZ,SARAH,6105,CT,Nurse Practitioner,229,45,19.65%
1528408614,GONZALEZ FRIGO,ISABELLA,6030,CT,Student in an Organized Health Care Education/Training Program,27,,
1619131273,GONZALEZ-RESTREPO,ALEJANDRO,6112,CT,Psychiatry,1004,0,0.00%
1104936905,GOOD,MICHAEL,6457,CT,Family Practice,3319,158,4.76%
1467894170,GOODE,KELLY,6606,CT,Nurse Practitioner,234,14,5.98%
1477733798,GOODHUE,PETER,6902,CT,Obstetrics/Gynecology,16,0,0.00%
1396741534,GOODIN,ELIZABETH,6360,CT,Dentist,38,,
1821031899,GOODKIND,DAVID,6405,CT,Plastic and Reconstructive Surgery,35,18,51.43%
1770615254,GOODKIND,NEIL,6614,CT,Dentist,93,0,0.00%
1508927435,GOODMAN,JOEL,6119,CT,Dentist,58,,
1093947756,GOODMAN,LINDSAY,6610,CT,Obstetrics/Gynecology,73,,
1922109891,GOODSON,SUSAN,6516,CT,Psychiatry,14,0,0.00%
1629271473,GOODWIN,JULIE,6519,CT,Pediatric Medicine,17,,
1215051164,GOODWIN,ROBERT,6074,CT,Psychiatry,852,0,0.00%
1942353057,GOODWIN,STEVEN,6351,CT,Dentist,66,,
1619971066,GOOGEL,FREDRIC,6111,CT,Oral Surgery (dentists only),138,50,36.23%
1942641873,GOPALRATNAM,KAVITHA,6484,CT,Student in an Organized Health Care Education/Training Program,255,,
1083808273,GORA,NICOLE,6518,CT,Nurse Practitioner,315,18,5.71%
1063695294,GORAL,MARIA,6360,CT,Internal Medicine,258,14,5.43%
1134483951,GORALNIK,JUSTIN,6030,CT,Student in an Organized Health Care Education/Training Program,340,,
1710007042,GORDON,ALAN,6418,CT,Dentist,32,,
1831107077,GORDON,ANTHONY,6066,CT,Optometry,11,0,0.00%
1063515443,GORDON,BARRY,6105,CT,Neurology,1839,29,1.58%
1134111966,GORDON,CAROL,6475,CT,Optometry,129,0,0.00%
1104810787,GORDON,DONALD,6470,CT,Gastroenterology,1041,,
1396710711,GORDON,JANET,6457,CT,Emergency Medicine,52,11,21.15%
1609857119,GORDON,JEFFREY,6385,CT,Medical Oncology,215,12,5.58%
1124057005,GORDON,JONATHAN,6810,CT,Internal Medicine,2084,33,1.58%
1871598250,GORDON,JOSEPH,6810,CT,General Surgery,133,69,51.88%
1952455693,GORDON,KILBOURN,6610,CT,General Practice,238,,
1174635759,GORDON,LAURIE,6902,CT,Internal Medicine,2815,16,0.57%
1952439085,GORDON,MALCOLM,6851,CT,Psychiatry & Neurology,57,0,0.00%
1942488358,GORDON,MATTHEW,6606,CT,Orthopedic Surgery,206,100,48.54%
1780734608,GORDON,NEIL,6897,CT,Otolaryngology,167,29,17.37%
1275630402,GORDON,ROBERT,6026,CT,Dentist,21,,
1003927047,GORDON-DOLE,SONIA,6518,CT,Rheumatology,1820,175,9.62%
1356482251,GORELICK,ADAM,6810,CT,Gastroenterology,625,0,0.00%
1538164736,GORELICK,JEFFREY,6810,CT,Urology,1961,20,1.02%
1417962093,GORELICK,JUDITH,6525,CT,Neurosurgery,48,24,50.00%
1972555183,GORELICK,STEVEN,6810,CT,Gastroenterology,702,,
1124026232,GORENBEYN,ALEKSANDR,6067,CT,Emergency Medicine,187,39,20.86%
1063418234,GORENBEYN,ALLA,6420,CT,Dentist,31,12,38.71%
1619906542,GORGAN,LUCIAN,6457,CT,Gastroenterology,776,0,0.00%
1205817988,GORIN,MALCOLM,6457,CT,Ophthalmology,33,0,0.00%
1003001207,GORJI,NILOO,6084,CT,Dentist,36,,
1184959900,GORMAN,ALISON,6105,CT,Nurse Practitioner,241,106,43.98%
1396852877,GORMAN,FRANCIS,6519,CT,Nurse Practitioner,6683,215,3.22%
1912164989,GORMAN,JONATHAN,6810,CT,Dentist,21,,
1114930419,GORMAN,MICHAEL,6615,CT,Optometry,15,0,0.00%
1639473952,GORMLEY,KARA,6511,CT,Dentist,18,,
1912000514,GORMLEY,LAURENCE,6511,CT,Dentist,49,,
1427305549,GOROSPE,VANESSA,6102,CT,Internal Medicine,282,15,5.32%
1295154375,GORREPATI,RAMANA,6519,CT,Student in an Organized Health Care Education/Training Program,28,,
1356438451,GORSKY,THOMAS,6457,CT,Physician Assistant,478,207,43.31%
1982894697,GORUSU,MADHAVI,6106,CT,Hematology/Oncology,692,26,3.76%
1063539765,GOSLEE,MATTHEW,6010,CT,Dentist,15,,
1588611792,GOSNAY,RICHARD,6810,CT,Podiatry,147,11,7.48%
1447356894,GOSS,BENNETT,6606,CT,Emergency Medicine,195,40,20.51%
1497887855,GOSS,HOLLY,6614,CT,Certified Clinical Nurse Specialist,577,0,0.00%
1992784268,GOSTKOWSKI,TIMOTHY,6790,CT,General Surgery,103,72,69.90%
1770870453,GOSWAMI,ROHAN,6902,CT,Student in an Organized Health Care Education/Training Program,81,,
1417952110,GOTAY,VICTOR,6708,CT,Otolaryngology,179,0,0.00%
1386612786,GOTE,CEILIA,6519,CT,Nurse Practitioner,1334,104,7.80%
1952322711,GOTTFRIED,DENNIS,6790,CT,Internal Medicine,15895,465,2.93%
1659454940,GOTTIPARTHY,SREEDHAR,6516,CT,Internal Medicine,18401,846,4.60%
1972671238,GOTTLIEB,DAVID,6850,CT,Dentist,217,35,16.13%
1043292980,GOTTLIEB,JEFFREY,6457,CT,Psychiatry,286,0,0.00%
1508838509,GOTTLIEB,LARRY,6606,CT,Dentist,78,,
1992713036,GOTTLIEB,SCOTT,6902,CT,Internal Medicine,22,,
1831131176,GOTTSCHALK,P. CHRISTOPHER,6824,CT,Neurology,1438,98,6.82%
1619076403,GOTTSCHALL,DANIEL,6606,CT,Obstetrics/Gynecology,176,,
1104837541,GOULD,BRUCE,6112,CT,Internal Medicine,1096,66,6.02%
1366455990,GOULD,CHRISTINE,6611,CT,Emergency Medicine,333,26,7.81%
1124398136,GOULD,DEBBIE,6770,CT,Nurse Practitioner,190,77,40.53%
1114238680,GOULD,ELAINE,6880,CT,Psychiatry,377,0,0.00%
1679548283,GOULD,KATHRYN,6518,CT,Physician Assistant,223,,
1720141393,GOULD,MICHAEL,6511,CT,Physician Assistant,48,24,50.00%
1780653378,GOULD,NELSON,6825,CT,Optometry,264,,
1306283270,GOULD ROTHBERG,BONNIE,6519,CT,Student in an Organized Health Care Education/Training Program,139,,
1336434257,GOULET,NICOLE,6119,CT,Student in an Organized Health Care Education/Training Program,22,17,77.27%
1467426775,GOUNDREY,TIMOTHY,6105,CT,General Surgery,38,16,42.11%
1407851116,GOUPIL,MICHAEL,6030,CT,Oral & Maxillofacial Surgery,12,,
1972733616,GOURINENI,VENKATA,6610,CT,Internal Medicine,43,,
1912966219,GOURLIE,MALCOLM,6469,CT,Family Practice,5008,240,4.79%
1235136094,GOVIL,MITHLESH,6385,CT,Hematology/Oncology,323,38,11.76%
1245551993,GOVINDAN,PRIYANKA,6030,CT,Student in an Organized Health Care Education/Training Program,116,0,0.00%
1689805749,GOVOLA,DIANA,6067,CT,Nurse Practitioner,569,339,59.58%
1598067498,GOWANI,SAQIB,6030,CT,Student in an Organized Health Care Education/Training Program,279,0,0.00%
1104856921,GOWDA,MADHU,6483,CT,Internal Medicine,6514,168,2.58%
1124339536,GOWDAR,SHREYAS,6010,CT,Internal Medicine,75,,
1457667404,GOYAL,RAKESH,6102,CT,Neuropsychiatry,42,,
1952474959,GOYAL,RAMA,6360,CT,Psychiatry,2494,0,0.00%
1427341668,GRABO,HELENA,6708,CT,Internal Medicine,742,79,10.65%
1447531579,GRABOWSKI,GRAHAM,6511,CT,Student in an Organized Health Care Education/Training Program,58,24,41.38%
1144546557,GRABSKA,JOANNA,6030,CT,Student in an Organized Health Care Education/Training Program,26,0,0.00%
1841503935,GRACE,KIRSTEN,6042,CT,Nurse Practitioner,165,0,0.00%
1679699284,GRACE,SUSAN,6250,CT,Nurse Practitioner,228,0,0.00%
1669653630,GRACEFFA,SARAH,6810,CT,Obstetrics/Gynecology,117,16,13.68%
1609865146,GRAD,HOWARD,6040,CT,Optometry,22,0,0.00%
1851398614,GRADY-BENSON,JOHN,6106,CT,Orthopedic Surgery,485,146,30.10%
1801867452,GRAEBER,CHARLES,6051,CT,Nephrology,1028,,
1538122262,GRAFALS,INGRID,6001,CT,Internal Medicine,4396,130,2.96%
1871509968,GRAHAM,DOREEN,6708,CT,Nurse Practitioner,195,,
1093857476,GRAHAM,GERARD,6001,CT,Dentist,143,11,7.69%
1235182015,GRAHAM,JOHN,6226,CT,Urology,820,,
1245396266,GRAHAM,KENNETH,6902,CT,Psychiatry,4009,0,0.00%
1811995103,GRAHAM,MARY,6052,CT,Nurse Practitioner,1349,0,0.00%
1861591620,GRAHAM,NEVILLE,6106,CT,Obstetrics/Gynecology,173,0,0.00%
1285809673,GRAHAM,NICOLE,6519,CT,Psychiatry,61,,
1497933683,GRAHAM,TIMUR,6102,CT,Pulmonary Disease,22,0,0.00%
1841257185,GRAHLING,ERIC,6062,CT,Interventional Pain Management,357,32,8.96%
1629197124,GRAICERSTEIN,VIRGINIA,6851,CT,Dentist,13,0,0.00%
1982767786,GRAJALES,GRACE,6320,CT,Nurse Practitioner,1179,112,9.50%
1861463820,GRAJEWSKI,MARTHA,6030,CT,Physician Assistant,11,,
1326166430,GRAMMATICO,JOSEPH,6106,CT,Physician Assistant,39,12,30.77%
1922400712,GRAMUGLIA,PATRICIA,6468,CT,Nurse Practitioner,97,33,34.02%
1164538419,GRANIERO,RICHARD,6033,CT,Internal Medicine,261,,
1417260811,GRANJA MATOVELLE,DIEGO,6811,CT,Internal Medicine,162,,
1730477761,GRANN,KARIN,6226,CT,Nurse Practitioner,222,36,16.22%
1699821892,GRANQUIST,JOHN,6106,CT,Cardiology,2711,,
1811096670,GRANT,JENNIFER,6106,CT,Obstetrics/Gynecology,131,0,0.00%
1376527085,GRANT,JESSICA,6040,CT,Physician Assistant,24,,
1750305678,GRANT,LINDA,6830,CT,Physical Medicine and Rehabilitation,47,0,0.00%
1558579045,GRANT,MATTHEW,6519,CT,Infectious Disease,171,0,0.00%
1275531477,GRANT,ROBERT,6105,CT,Emergency Medicine,114,35,30.70%
1013125350,GRANT,RONALD,6830,CT,Psychiatry & Neurology,56,0,0.00%
1518196476,GRANT,RYAN,6510,CT,Student in an Organized Health Care Education/Training Program,14,,
1457534828,GRANT,TANEISHA,6518,CT,Gastroenterology,395,,
1750386462,GRANT-KELS,JANE,6030,CT,Dermatology,317,0,0.00%
1962486399,GRAUER,JONATHAN,6519,CT,Orthopedic Surgery,55,37,67.27%
1023019726,GRAUER,LEONARD,6517,CT,Internal Medicine,300,0,0.00%
1083771745,GRAVES,JAY,6371,CT,Family Practice,6452,672,10.42%
1518390186,GRAVES,KATHRYN,6320,CT,Nurse Practitioner,119,16,13.45%
1437554706,GRAVEZ,NICOLE,6415,CT,Nurse Practitioner,27,,
1952396020,GRAVINO,FONDA,6105,CT,Family Practice,804,38,4.73%
1699023168,GRAY,ANALIA,6461,CT,Nurse Practitioner,480,234,48.75%
1619393972,GRAY,CARRIE,6418,CT,Dentist,13,0,0.00%
1962675462,GRAY,JAMES,6708,CT,Cardiology,521,,
1316959182,GRAY,JEFFREY,6770,CT,Dentist,68,,
1285644039,GRAY,JENNIFER,6475,CT,Dermatology,501,0,0.00%
1629364914,GRAY,LATISHA,6610,CT,Physician Assistant,278,14,5.04%
1275635682,GRAY,SCOTT,6810,CT,Orthopedic Surgery,230,95,41.30%
1033402862,GRAY,WILLIAM,6106,CT,Internal Medicine,12,0,0.00%
1891875167,GRAY-CLARKE,VIRGINIA,6069,CT,Pediatric Medicine,149,0,0.00%
1659363075,GRAYDON,ROLAND,6106,CT,Urology,1496,28,1.87%
1982653903,GRAYER,DAVID,6610,CT,Gastroenterology,51,0,0.00%
1841533551,GRAYSON,DONALD,6032,CT,Psychiatry & Neurology,114,0,0.00%
1205813102,GRAYSON,HOWARD,6105,CT,Internal Medicine,288,12,4.17%
1184618480,GRAYSON,RICHARD,6001,CT,Podiatry,150,,
1700085982,GRAZIANI,CATHERINE,6106,CT,Obstetrics/Gynecology,99,0,0.00%
1972590800,GRAZIANO,KATHLEEN,6824,CT,Nurse Practitioner,842,0,0.00%
1558408518,GRAZIANO,SALVATORE,6484,CT,Dentist,57,,
1811044050,GREAVES,CAROL,6804,CT,Certified Clinical Nurse Specialist,431,0,0.00%
1073733820,GRECEANU,IOANA,6605,CT,Dentist,11,,
1740285204,GRECO,DAVID,6810,CT,Neurology,1225,13,1.06%
1700136827,GRECO,KELLY,6519,CT,Nurse Practitioner,58,,
1689823213,GRECO,NICOLE,6040,CT,Physician Assistant,22,,
1588744320,GRECO,PETER,6706,CT,Neurology,3932,190,4.83%
1073520557,GRECO,ROBERT,6812,CT,Physician Assistant,711,,
1083718464,GRECO,THOMAS,6706,CT,Internal Medicine,2252,232,10.30%
1083621320,GREELEY,JOHN,6385,CT,Family Practice,2076,36,1.73%
1629196696,GREEN,DANIELLE,6340,CT,Dentist,88,23,26.14%
1366415804,GREEN,JEFFREY,6902,CT,Cardiology,2694,,
1558476796,GREEN,MARTHA,6416,CT,Psychiatry,11,0,0.00%
1649244419,GREEN,MICHAEL,6511,CT,Internal Medicine,189,,
1902067911,GREEN,O'NEIL,6790,CT,Pulmonary Disease,1547,,
1578554499,GREEN,ROBERT,6002,CT,Orthopedic Surgery,34,,
1003813502,GREEN,SCOTT,6260,CT,Orthopedic Surgery,203,122,60.10%
1255520060,GREEN,SHAY,6457,CT,Nurse Practitioner,116,12,10.34%
1265456453,GREEN,STEPHEN,6851,CT,Dentist,19,,
1942236989,GREEN,STEVEN,6226,CT,Otolaryngology,938,19,2.03%
1205854213,GREEN,TRACI,6504,CT,Nurse Practitioner,386,0,0.00%
1649205493,GREENBAUM,JASON,6902,CT,Emergency Medicine,126,29,23.02%
1609074723,GREENBERG,BRIAN,6511,CT,Rheumatology,1956,16,0.82%
1831386218,GREENBERG,DONNA,6410,CT,Nurse Practitioner,264,0,0.00%
1033107198,GREENBERG,JONATHAN,6082,CT,Psychiatry,4499,0,0.00%
1629218961,GREENBERG,JORDAN,6470,CT,Oral Surgery (dentists only),95,31,32.63%
1962464867,GREENBERG,KENNETH,6810,CT,Ophthalmology,193,,
1043414436,GREENBERG,MANDY,6851,CT,Surgical Oncology,13,,
1699795260,GREENBERG,RANDY,6492,CT,Dentist,38,0,0.00%
1780805036,GREENBERG,RICHARD,6807,CT,Dentist,18,0,0.00%
1255338836,GREENBERG,ROBERT,6066,CT,Dermatology,17,0,0.00%
1124115662,GREENBERG,SHELDON,6851,CT,Otolaryngology,230,,
1023019619,GREENBERGER,HARRIS,6851,CT,Podiatry,106,,
1417010695,GREENBURG,JERRY,6880,CT,Internal Medicine,130,0,0.00%
1215073812,GREENE,DEBORAH,6030,CT,Nurse Practitioner,572,0,0.00%
1629040886,GREENE,DONALD,6405,CT,Dermatology,1148,0,0.00%
1194735563,GREENE,JONATHAN,6360,CT,Dentist,88,,
1164498473,GREENE,KEVIN,6479,CT,Internal Medicine,2980,49,1.64%
1205941226,GREENE,MICHAEL,6112,CT,Dentist,75,,
1861678542,GREENE,RONALD,6831,CT,Orthopedic Surgery,48,13,27.08%
1851317366,GREENFELD,DAVID,6510,CT,Psychiatry,1161,0,0.00%
1669451894,GREENHOUSE,SANFORD,6335,CT,Internal Medicine,486,,
1487099404,GREENMAN,DANIELLE,6708,CT,Student in an Organized Health Care Education/Training Program,86,,
1376548081,GREENSPAN,BEVERLY,6030,CT,Neurology,2854,44,1.54%
1497962120,GREENSPAN,JACK,6410,CT,Dentist,20,0,0.00%
1164442802,GREENSPAN,MICHAEL,6517,CT,Psychiatry,161,0,0.00%
1568543288,GREENSPAN,PHILIP,6825,CT,Critical Care (Intensivists),1088,0,0.00%
1881692721,GREENSTEIN,MARK,6105,CT,Pediatric Medicine,19,0,0.00%
1174617419,GREENWALD,ALAN,6320,CT,Gastroenterology,999,,
1528078037,GREENWALD,JONATHAN,6851,CT,Internal Medicine,134,,
