State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
ME,Maine,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),131,100,0.1335770529,*Likely underreported due to incomplete data
ME,Maine,2016,July,12 month-ending,Heroin (T40.1),57,100,0,
ME,Maine,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),103,100,0,
ME,Maine,2016,October,12 month-ending,Heroin (T40.1),51,100,0,
ME,Maine,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),116,100,0,
ME,Maine,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),120,100,0,
ME,Maine,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),123,100,0,
ME,Maine,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),128,100,0,
ME,Maine,2016,January,12 month-ending,Heroin (T40.1),49,100,0,
ME,Maine,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0,
ME,Maine,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),124,100,0,
ME,Maine,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0,
ME,Maine,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0.1061120543,*Likely underreported due to incomplete data
ME,Maine,2015,May,12 month-ending,Heroin (T40.1),45,100,0.0142622834,
ME,Maine,2015,October,12 month-ending,Heroin (T40.1),51,100,0.0069599109,
ME,Maine,2016,August,12 month-ending,Heroin (T40.1),59,100,0,
ME,Maine,2016,September,12 month-ending,Heroin (T40.1),56,100,0,
ME,Maine,2017,February,12 month-ending,Heroin (T40.1),54,100,0.1335770529,*Likely underreported due to incomplete data
ME,Maine,2016,February,12 month-ending,Heroin (T40.1),49,100,0,
ME,Maine,2015,April,12 month-ending,Heroin (T40.1),46,100,0.0214392911,
ME,Maine,2016,June,12 month-ending,Heroin (T40.1),54,100,0,
ME,Maine,2016,March,12 month-ending,Heroin (T40.1),49,100,0,
ME,Maine,2016,December,12 month-ending,Number of Drug Overdose Deaths,357,100,0,
ME,Maine,2017,January,12 month-ending,Heroin (T40.1),54,100,0.1061120543,*Likely underreported due to incomplete data
ME,Maine,2016,May,12 month-ending,Heroin (T40.1),52,100,0,
ME,Maine,2016,November,12 month-ending,Heroin (T40.1),52,100,0,
ME,Maine,2016,December,12 month-ending,Heroin (T40.1),54,100,0,
ME,Maine,2015,March,12 month-ending,Heroin (T40.1),42,100,0.0287749083,
MI,Michigan,2015,June,12 month-ending,Number of Deaths,94937,100,0.0484531847,
MI,Michigan,2015,May,12 month-ending,Number of Deaths,94659,100,0.0454262141,
MI,Michigan,2015,April,12 month-ending,Number of Deaths,94589,100,0.0465170369,
MI,Michigan,2015,March,12 month-ending,Number of Drug Overdose Deaths,1861,100,0.0457028676,
MI,Michigan,2016,September,12 month-ending,Number of Deaths,93770,100,0.0639863496,
MI,Michigan,2015,March,12 month-ending,Number of Deaths,94086,100,0.0457028676,
MI,Michigan,2017,January,12 month-ending,Number of Deaths,95438,100,0.3384396152,*Likely underreported due to incomplete data
MI,Michigan,2016,February,12 month-ending,Number of Deaths,93408,100,0.0342583076,
MI,Michigan,2015,September,12 month-ending,Number of Deaths,95072,100,0.0483843824,
MI,Michigan,2016,December,12 month-ending,Number of Deaths,94864,100,0.0896019565,
MI,Michigan,2017,February,12 month-ending,Number of Drug Overdose Deaths,2227,100,0.5462991119,*Likely underreported due to incomplete data
MI,Michigan,2015,January,12 month-ending,Number of Drug Overdose Deaths,1796,100,0.0450286253,
MI,Michigan,2015,February,12 month-ending,Number of Drug Overdose Deaths,1822,100,0.0459603031,
MI,Michigan,2017,January,12 month-ending,Number of Drug Overdose Deaths,2297,100,0.3384396152,*Likely underreported due to incomplete data
MI,Michigan,2015,April,12 month-ending,Number of Drug Overdose Deaths,1941,100,0.0465170369,
MI,Michigan,2015,July,12 month-ending,Number of Deaths,95051,100,0.0526033393,
MI,Michigan,2015,August,12 month-ending,Number of Deaths,95190,100,0.0514759954,
MI,Michigan,2016,June,12 month-ending,Number of Deaths,93473,100,0.0492120719,
MI,Michigan,2015,October,12 month-ending,Number of Deaths,95079,100,0.0441737923,
MI,Michigan,2015,November,12 month-ending,Number of Deaths,94631,100,0.0412127104,
MI,Michigan,2017,February,12 month-ending,Number of Deaths,95369,100,0.5462991119,*Likely underreported due to incomplete data
MI,Michigan,2016,October,12 month-ending,Number of Deaths,93960,100,0.0691783738,
MI,Michigan,2015,January,12 month-ending,Number of Deaths,93274,100,0.0450286253,
MI,Michigan,2015,February,12 month-ending,Number of Deaths,93559,100,0.0459603031,
MI,Michigan,2016,April,12 month-ending,Number of Deaths,93369,100,0.0417697523,
MI,Michigan,2016,May,12 month-ending,Number of Deaths,93536,100,0.0449024974,
MI,Michigan,2016,February,12 month-ending,Number of Drug Overdose Deaths,1963,100,0.0342583076,
MI,Michigan,2016,July,12 month-ending,Number of Deaths,93399,100,0.0503217379,
MI,Michigan,2016,August,12 month-ending,Number of Deaths,93456,100,0.0599212464,
MI,Michigan,2016,June,12 month-ending,Number of Drug Overdose Deaths,1926,100,0.0492120719,
MI,Michigan,2015,May,12 month-ending,Number of Drug Overdose Deaths,1986,100,0.0454262141,
MI,Michigan,2016,November,12 month-ending,Number of Deaths,94304,100,0.0721072277,
MI,Michigan,2016,September,12 month-ending,Number of Drug Overdose Deaths,2013,100,0.0639863496,
MI,Michigan,2015,December,12 month-ending,Number of Deaths,93920,100,0.0330068143,
MI,Michigan,2016,December,12 month-ending,Number of Drug Overdose Deaths,2342,100,0.0896019565,
MI,Michigan,2015,November,12 month-ending,Number of Drug Overdose Deaths,1997,100,0.0412127104,
MI,Michigan,2016,March,12 month-ending,Number of Deaths,93269,100,0.0364536984,
MI,Michigan,2015,December,12 month-ending,Number of Drug Overdose Deaths,1973,100,0.0330068143,
MI,Michigan,2016,January,12 month-ending,Number of Drug Overdose Deaths,1944,100,0.0343576199,
MI,Michigan,2016,January,12 month-ending,Number of Deaths,93138,100,0.0343576199,
MI,Michigan,2016,March,12 month-ending,Number of Drug Overdose Deaths,1975,100,0.0364536984,
MI,Michigan,2016,April,12 month-ending,Number of Drug Overdose Deaths,1927,100,0.0417697523,
MI,Michigan,2016,May,12 month-ending,Number of Drug Overdose Deaths,1927,100,0.0449024974,
MI,Michigan,2015,August,12 month-ending,Number of Drug Overdose Deaths,2009,100,0.0514759954,
MI,Michigan,2015,June,12 month-ending,Number of Drug Overdose Deaths,2012,100,0.0484531847,
MI,Michigan,2015,July,12 month-ending,Number of Drug Overdose Deaths,2017,100,0.0526033393,
MI,Michigan,2016,October,12 month-ending,Number of Drug Overdose Deaths,2108,100,0.0691783738,
MI,Michigan,2015,October,12 month-ending,Number of Drug Overdose Deaths,1997,100,0.0441737923,
MI,Michigan,2016,July,12 month-ending,Number of Drug Overdose Deaths,1950,100,0.0503217379,
MI,Michigan,2016,August,12 month-ending,Number of Drug Overdose Deaths,1977,100,0.0599212464,
MI,Michigan,2016,November,12 month-ending,Number of Drug Overdose Deaths,2193,100,0.0721072277,
MI,Michigan,2015,September,12 month-ending,Number of Drug Overdose Deaths,2006,100,0.0483843824,
MN,Minnesota,2015,July,12 month-ending,Number of Deaths,42851,100,0,
MN,Minnesota,2015,December,12 month-ending,Number of Deaths,42713,100,0,
MN,Minnesota,2015,February,12 month-ending,Number of Drug Overdose Deaths,523,100,0,
MN,Minnesota,2015,June,12 month-ending,Number of Deaths,42770,100,0,
MN,Minnesota,2015,March,12 month-ending,Number of Drug Overdose Deaths,529,100,0,
MN,Minnesota,2015,April,12 month-ending,Number of Deaths,42623,100,0,
MN,Minnesota,2015,September,12 month-ending,Number of Deaths,43112,100,0,
MN,Minnesota,2015,October,12 month-ending,Number of Deaths,43207,100,0,
MN,Minnesota,2015,November,12 month-ending,Number of Deaths,43022,100,0,
MN,Minnesota,2015,August,12 month-ending,Number of Deaths,43041,100,0,
MN,Minnesota,2015,February,12 month-ending,Number of Deaths,42098,100,0,
MN,Minnesota,2015,January,12 month-ending,Number of Drug Overdose Deaths,530,100,0,
MN,Minnesota,2016,April,12 month-ending,Number of Deaths,42591,100,0,
MN,Minnesota,2015,May,12 month-ending,Number of Deaths,42666,100,0,
MN,Minnesota,2015,April,12 month-ending,Number of Drug Overdose Deaths,541,100,0,
MN,Minnesota,2015,May,12 month-ending,Number of Drug Overdose Deaths,550,100,0,
MN,Minnesota,2015,June,12 month-ending,Number of Drug Overdose Deaths,544,100,0,
MN,Minnesota,2016,June,12 month-ending,Number of Deaths,42536,100,0,
MN,Minnesota,2015,September,12 month-ending,Number of Drug Overdose Deaths,574,100,0,
MN,Minnesota,2016,January,12 month-ending,Number of Deaths,42576,100,0,
MN,Minnesota,2015,October,12 month-ending,Number of Drug Overdose Deaths,586,100,0,
MN,Minnesota,2015,July,12 month-ending,Number of Drug Overdose Deaths,549,100,0,
MN,Minnesota,2015,January,12 month-ending,Number of Deaths,41954,100,0,
MN,Minnesota,2016,February,12 month-ending,Number of Deaths,42746,100,0,
MN,Minnesota,2015,March,12 month-ending,Number of Deaths,42319,100,0,
MN,Minnesota,2015,December,12 month-ending,Number of Drug Overdose Deaths,592,100,0,
MN,Minnesota,2016,May,12 month-ending,Number of Deaths,42527,100,0,
MN,Minnesota,2016,March,12 month-ending,Number of Drug Overdose Deaths,626,100,0,
MN,Minnesota,2016,July,12 month-ending,Number of Deaths,42556,100,0,
MN,Minnesota,2016,August,12 month-ending,Number of Deaths,42560,100,0,
MN,Minnesota,2016,May,12 month-ending,Number of Drug Overdose Deaths,631,100,0,
MN,Minnesota,2015,August,12 month-ending,Number of Drug Overdose Deaths,563,100,0,
MN,Minnesota,2016,July,12 month-ending,Number of Drug Overdose Deaths,645,100,0,
MN,Minnesota,2016,September,12 month-ending,Number of Deaths,42690,100,0,
MN,Minnesota,2016,October,12 month-ending,Number of Deaths,42767,100,0,
MN,Minnesota,2016,November,12 month-ending,Number of Deaths,42946,100,0,
MN,Minnesota,2017,January,12 month-ending,Number of Deaths,43129,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2016,March,12 month-ending,Number of Deaths,42655,100,0,
MN,Minnesota,2017,February,12 month-ending,Number of Deaths,43283,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2016,January,12 month-ending,Number of Drug Overdose Deaths,607,100,0,
MN,Minnesota,2016,February,12 month-ending,Number of Drug Overdose Deaths,631,100,0,
MN,Minnesota,2016,December,12 month-ending,Number of Deaths,43134,100,0,
MN,Minnesota,2016,April,12 month-ending,Number of Drug Overdose Deaths,627,100,0,
MN,Minnesota,2016,August,12 month-ending,Number of Drug Overdose Deaths,649,100,0,
MN,Minnesota,2016,June,12 month-ending,Number of Drug Overdose Deaths,649,100,0,
MN,Minnesota,2017,January,12 month-ending,Number of Drug Overdose Deaths,655,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2015,November,12 month-ending,Number of Drug Overdose Deaths,588,100,0,
MN,Minnesota,2016,December,12 month-ending,Number of Drug Overdose Deaths,664,100,0,
MN,Minnesota,2016,September,12 month-ending,Number of Drug Overdose Deaths,647,100,0,
MN,Minnesota,2016,October,12 month-ending,Number of Drug Overdose Deaths,638,100,0,
MN,Minnesota,2017,February,12 month-ending,Number of Drug Overdose Deaths,652,100,0,*Likely underreported due to incomplete data
MN,Minnesota,2016,November,12 month-ending,Number of Drug Overdose Deaths,654,100,0,
MO,Missouri,2016,July,12 month-ending,Number of Drug Overdose Deaths,1192,100,0.0245422864,
MO,Missouri,2016,September,12 month-ending,Number of Drug Overdose Deaths,1247,100,0.0244810027,
MO,Missouri,2017,February,12 month-ending,Number of Drug Overdose Deaths,1381,100,0.0253674314,*Likely underreported due to incomplete data
MO,Missouri,2016,December,12 month-ending,Number of Drug Overdose Deaths,1386,100,0.0177728947,
MO,Missouri,2016,May,12 month-ending,Number of Drug Overdose Deaths,1147,100,0.0229639957,
MO,Missouri,2016,June,12 month-ending,Number of Drug Overdose Deaths,1157,100,0.0245354619,
MO,Missouri,2016,May,12 month-ending,Number of Deaths,60965,100,0.0229639957,
MO,Missouri,2016,August,12 month-ending,Number of Drug Overdose Deaths,1236,100,0.0244618395,
MO,Missouri,2015,June,12 month-ending,Number of Deaths,62053,100,0.0290074614,
MO,Missouri,2016,October,12 month-ending,Number of Drug Overdose Deaths,1288,100,0.0228035313,
MO,Missouri,2016,November,12 month-ending,Number of Drug Overdose Deaths,1329,100,0.0179112255,
MO,Missouri,2015,September,12 month-ending,Number of Drug Overdose Deaths,1081,100,0.0287953927,
MO,Missouri,2017,January,12 month-ending,Number of Drug Overdose Deaths,1391,100,0.0191564765,*Likely underreported due to incomplete data
MO,Missouri,2017,January,12 month-ending,Number of Deaths,62642,100,0.0191564765,*Likely underreported due to incomplete data
MO,Missouri,2015,February,12 month-ending,Number of Deaths,61478,100,0.0162659813,
MO,Missouri,2015,March,12 month-ending,Number of Deaths,61767,100,0.0194278498,
MO,Missouri,2016,April,12 month-ending,Number of Drug Overdose Deaths,1150,100,0.0278505898,
MO,Missouri,2016,July,12 month-ending,Number of Deaths,61119,100,0.0245422864,
MO,Missouri,2016,August,12 month-ending,Number of Deaths,61320,100,0.0244618395,
MO,Missouri,2016,September,12 month-ending,Number of Deaths,61272,100,0.0244810027,
MO,Missouri,2016,June,12 month-ending,Number of Deaths,61136,100,0.0245354619,
MO,Missouri,2015,October,12 month-ending,Number of Drug Overdose Deaths,1071,100,0.0271691359,
MO,Missouri,2015,November,12 month-ending,Number of Drug Overdose Deaths,1090,100,0.0303800707,
MO,Missouri,2015,December,12 month-ending,Number of Drug Overdose Deaths,1087,100,0.0290345996,
MO,Missouri,2016,October,12 month-ending,Number of Deaths,61394,100,0.0228035313,
MO,Missouri,2016,February,12 month-ending,Number of Drug Overdose Deaths,1121,100,0.0277836795,
MO,Missouri,2016,April,12 month-ending,Number of Deaths,61040,100,0.0278505898,
MO,Missouri,2016,March,12 month-ending,Number of Deaths,60920,100,0.0279054498,
MO,Missouri,2015,January,12 month-ending,Number of Drug Overdose Deaths,1108,100,0.0180618042,
MO,Missouri,2015,April,12 month-ending,Number of Deaths,61945,100,0.0193720236,
MO,Missouri,2015,May,12 month-ending,Number of Deaths,62138,100,0.0241398178,
MO,Missouri,2015,May,12 month-ending,Number of Drug Overdose Deaths,1093,100,0.0241398178,
MO,Missouri,2015,July,12 month-ending,Number of Deaths,62257,100,0.0289124115,
MO,Missouri,2015,August,12 month-ending,Number of Deaths,62314,100,0.0288859646,
MO,Missouri,2016,November,12 month-ending,Number of Deaths,61414,100,0.0179112255,
MO,Missouri,2016,December,12 month-ending,Number of Deaths,61892,100,0.0177728947,
MO,Missouri,2015,November,12 month-ending,Number of Deaths,62541,100,0.0303800707,
MO,Missouri,2016,January,12 month-ending,Number of Drug Overdose Deaths,1096,100,0.027674676,
MO,Missouri,2016,January,12 month-ending,Number of Deaths,61428,100,0.027674676,
MO,Missouri,2016,March,12 month-ending,Number of Drug Overdose Deaths,1129,100,0.0279054498,
MO,Missouri,2017,February,12 month-ending,Number of Deaths,63073,100,0.0253674314,*Likely underreported due to incomplete data
MO,Missouri,2015,January,12 month-ending,Number of Deaths,60902,100,0.0180618042,
MO,Missouri,2015,February,12 month-ending,Number of Drug Overdose Deaths,1107,100,0.0162659813,
MO,Missouri,2015,March,12 month-ending,Number of Drug Overdose Deaths,1092,100,0.0194278498,
MO,Missouri,2015,April,12 month-ending,Number of Drug Overdose Deaths,1072,100,0.0193720236,
MO,Missouri,2015,August,12 month-ending,Number of Drug Overdose Deaths,1070,100,0.0288859646,
MO,Missouri,2015,June,12 month-ending,Number of Drug Overdose Deaths,1116,100,0.0290074614,
MO,Missouri,2015,September,12 month-ending,Number of Deaths,62510,100,0.0287953927,
MO,Missouri,2015,October,12 month-ending,Number of Deaths,62571,100,0.0271691359,
MO,Missouri,2015,December,12 month-ending,Number of Deaths,61995,100,0.0290345996,
MO,Missouri,2016,February,12 month-ending,Number of Deaths,61187,100,0.0277836795,
MO,Missouri,2015,July,12 month-ending,Number of Drug Overdose Deaths,1103,100,0.0289124115,
MS,Mississippi,2015,June,12 month-ending,Number of Drug Overdose Deaths,329,100,0,
MS,Mississippi,2015,January,12 month-ending,Number of Drug Overdose Deaths,302,100,0,
MS,Mississippi,2015,August,12 month-ending,Number of Drug Overdose Deaths,348,100,0.0032204045,
MS,Mississippi,2015,April,12 month-ending,Number of Drug Overdose Deaths,322,100,0,
MS,Mississippi,2015,May,12 month-ending,Number of Drug Overdose Deaths,328,100,0,
MS,Mississippi,2017,January,12 month-ending,Number of Drug Overdose Deaths,315,99+,0.1486316198,*Likely underreported due to incomplete data
MS,Mississippi,2016,December,12 month-ending,Number of Drug Overdose Deaths,332,100,0.119293268,
MS,Mississippi,2015,September,12 month-ending,Number of Drug Overdose Deaths,337,100,0.0032185388,
MS,Mississippi,2015,March,12 month-ending,Number of Deaths,30211,100,0,
MS,Mississippi,2015,July,12 month-ending,Number of Drug Overdose Deaths,343,100,0,
MS,Mississippi,2015,November,12 month-ending,Number of Drug Overdose Deaths,325,100,0.0096379349,
MS,Mississippi,2017,February,12 month-ending,Number of Drug Overdose Deaths,302,99+,0.1810774106,*Likely underreported due to incomplete data
MS,Mississippi,2016,March,12 month-ending,Number of Drug Overdose Deaths,334,100,0.0258949958,
MS,Mississippi,2015,February,12 month-ending,Number of Drug Overdose Deaths,302,100,0,
MS,Mississippi,2015,December,12 month-ending,Number of Deaths,31006,100,0.0096755467,
MS,Mississippi,2015,March,12 month-ending,Number of Drug Overdose Deaths,307,100,0,
MS,Mississippi,2015,January,12 month-ending,Number of Deaths,29715,100,0,
MS,Mississippi,2015,February,12 month-ending,Number of Deaths,29969,100,0,
MS,Mississippi,2016,July,12 month-ending,Number of Drug Overdose Deaths,319,100,0.0621118012,
